rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.3389/frobt.2024.1172105,Cooperative planning for physically interacting heterogeneous robots,2024,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2024.1172105,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
12,arxiv:2601.14492v2,UNCLE-Grasp: Uncertainty-Aware Grasping of Leaf-Occluded Strawberries,2026,arXiv,http://arxiv.org/abs/2601.14492v2,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.1109/tcst.2019.2916753,Robust Model Predictive Control of Irrigation Systems With Active Uncertainty Learning and Data Analytics,2020,IEEE Transactions on Control Systems Technology,https://doi.org/10.1109/tcst.2019.2916753,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.1109/jsen.2024.3488495,"TRIDENT: Efficient Triple-Task Learning of Dehazing, Depth, and Uncertainty Estimation for Underwater 3-D Robot Visual Perception",2025,IEEE Sensors Journal,https://doi.org/10.1109/jsen.2024.3488495,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.1016/j.arcontrol.2017.11.001,Stochastic model predictive control with active uncertainty learning: A Survey on dual control,2018,Annual Reviews in Control,https://doi.org/10.1016/j.arcontrol.2017.11.001,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1109/icra.2019.8793610,A Real-Time Interactive Augmented Reality Depth Estimation Technique for Surgical Robotics,2019,,https://doi.org/10.1109/icra.2019.8793610,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.1177/02783649231215371,Active uncertainty reduction for safe and efficient interaction planning: A shielding-aware dual control approach,2024,The International Journal of Robotics Research,https://doi.org/10.1177/02783649231215371,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
18,doi:10.1080/01691864.2015.1028999,Building object models through interactive perception and foveated vision,2015,Advanced Robotics,https://doi.org/10.1080/01691864.2015.1028999,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.1126/scirobotics.adp0751,Development of compositionality through interactive learning of language and action of robots,2025,Science Robotics,https://doi.org/10.1126/scirobotics.adp0751,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.3390/s20123560,Robust Parking Path Planning with Error-Adaptive Sampling under Perception Uncertainty,2020,Sensors,https://doi.org/10.3390/s20123560,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
21,arxiv:2602.01939v3,"Towards Exploratory and Focused Manipulation with Bimanual Active Perception: A New Problem, Benchmark and Strategy",2026,arXiv,http://arxiv.org/abs/2602.01939v3,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1016/j.visres.2010.09.001,Teach to reach: The effects of active vs. passive reaching experiences on action and perception,2010,Vision Research,https://doi.org/10.1016/j.visres.2010.09.001,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.1115/detc99/movic-8434,Adaptive Motion and Force Control of Robots Performing a Complete Task,1999,Volume 6: International Symposium on Motion and Vibration Control,https://doi.org/10.1115/detc99/movic-8434,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.3390/act15060280,ADDFNet: A Robotic Grasping Depth Map Completion Network Integrating Differential Enhancement Convolution and Hybrid Attention,2026,Actuators,https://doi.org/10.3390/act15060280,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.1049/csy2.70051,SCU‐T‐MPC: Risk‐Aware and Socially Compliant Topological Motion Planning Under Uncertainty,2026,IET Cyber-Systems and Robotics,https://doi.org/10.1049/csy2.70051,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
26,arxiv:2309.16778v1,Coupled Active Perception and Manipulation Planning for a Mobile Manipulator in Precision Agriculture Applications,2023,arXiv,http://arxiv.org/abs/2309.16778v1,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1108/aa-07-2022-0171,The welding tracking technology of an underwater welding robot based on sliding mode active disturbance rejection control,2022,Assembly Automation,https://doi.org/10.1108/aa-07-2022-0171,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1109/mrs60187.2023.10416783,Where Am I Now? Dynamically Finding Optimal Sensor States to Minimize Localization Uncertainty for a Perception-Denied Rover,2023,2023 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),https://doi.org/10.1109/mrs60187.2023.10416783,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.3390/s25196163,VLA-MP: A Vision-Language-Action Framework for Multimodal Perception and Physics-Constrained Action Generation in Autonomous Driving,2025,Sensors,https://doi.org/10.3390/s25196163,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.1109/icorr66766.2025.11063053,Egocentric Perception of Walking Environments Using an Interactive Vision-Language System,2025,2025 International Conference On Rehabilitation Robotics (ICORR),https://doi.org/10.1109/icorr66766.2025.11063053,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
31,doi:10.1109/rcar65431.2025.11139480,RoboFlamingo-Plus: Fusion of Depth and RGB Perception with Vision-Language Models for Enhanced Robotic Manipulation,2025,2025 IEEE International Conference on Real-time Computing and Robotics (RCAR),https://doi.org/10.1109/rcar65431.2025.11139480,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.1109/lra.2022.3150045,Active Visuo-Tactile Interactive Robotic Perception for Accurate Object Pose Estimation in Dense Clutter,2022,arXiv,http://arxiv.org/abs/2202.02207v1,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.1007/s11432-024-4550-8,Uncertainty-aware large language model response length perception,2025,Science China Information Sciences,https://doi.org/10.1007/s11432-024-4550-8,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.1109/icra.2013.6630996,Active touch for robust perception under position uncertainty,2013,2013 IEEE International Conference on Robotics and Automation,https://doi.org/10.1109/icra.2013.6630996,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.1007/s10458-014-9279-8,Decision-theoretic planning under uncertainty with information rewards for active cooperative perception,2015,Autonomous Agents and Multi-Agent Systems,https://doi.org/10.1007/s10458-014-9279-8,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1109/lra.2022.3189821,View Planning for Object Pose Estimation Using Point Clouds: An Active Robot Perception Approach,2022,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2022.3189821,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
37,doi:10.1007/978-3-658-45699-3_21,Utilizing sensory uncertainty detection for robot health monitoring and performing active perception adaptation,2024,Commercial Vehicle Technology 2024,https://doi.org/10.1007/978-3-658-45699-3_21,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.1115/dscc2019-9062,Completing Complex Contact Tasks Using Integrated Active and Passive Compliant Control Methodologies,2019,"Volume 3, Rapid Fire Interactive Presentations: Advances in Control Systems; Advances in Robotics and Mechatronics; Automotive and Transportation Systems; Motion Planning and Trajectory Tracking; Soft Mechatronic Actuators and Sensors; Unmanned Ground and Aerial Vehicles",https://doi.org/10.1115/dscc2019-9062,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.1016/j.compchemeng.2019.05.012,Model predictive control with active learning for stochastic systems with structural model uncertainty: Online model discrimination,2019,Computers & Chemical Engineering,https://doi.org/10.1016/j.compchemeng.2019.05.012,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.20944/preprints202601.0682.v1,PI-VLA: A Symmetry-Aware Predictive and Interactive Vision--Language--Action Framework for Robust Robotic Manipulation,,,https://doi.org/10.20944/preprints202601.0682.v1,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
41,arxiv:2202.07720v2,Active Uncertainty Reduction for Human-Robot Interaction: An Implicit Dual Control Approach,2022,arXiv,http://arxiv.org/abs/2202.07720v2,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.1177/0278364918772024,Active sensing for motion planning in uncertain environments via mutual information policies,2019,The International Journal of Robotics Research,https://doi.org/10.1177/0278364918772024,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1109/jas.2022.105674,Multi-Joint Active Collision Avoidance for Robot Based on Depth Visual Perception,2022,IEEE/CAA Journal of Automatica Sinica,https://doi.org/10.1109/jas.2022.105674,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1109/icra55743.2025.11127651,Uncertainty-Guided Enhancement on Driving Perception System Via Foundation Models,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra55743.2025.11127651,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.1109/access.2026.3679602,Reaction-Uncertainty-Aware Motion Planning for Interactive Driving via Conditional Multi-Modal Motion Prediction,2026,IEEE Access,https://doi.org/10.1109/access.2026.3679602,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
46,doi:10.1177/02783640022067922,Probabilistic Algorithms and the Interactive Museum Tour-Guide Robot Minerva,2000,The International Journal of Robotics Research,https://doi.org/10.1177/02783640022067922,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
47,arxiv:2604.17969v2,E3VS-Bench: A Benchmark for Viewpoint-Dependent Active Perception in 3D Gaussian Splatting Scenes,2026,arXiv,http://arxiv.org/abs/2604.17969v2,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
48,arxiv:2506.20566v1,HRIBench: Benchmarking Vision-Language Models for Real-Time Human Perception in Human-Robot Interaction,2025,arXiv,http://arxiv.org/abs/2506.20566v1,Addresses active perception for robotics or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Interactive depth completion keeps action-critical alternatives explicit until a physical observation collapses them.
